Pnum,Section,Owner,Mixed species,Species,State code,Closed,Clear date,Missing entire brood,Suspected predation,Lay date,April lay date,Lay date uncertainty,Lay date visit interval,Laying rate,Incubation started,Num broken eggs,Expected hatch date,Hatch date,April hatch date,Incubation duration,Total egg weight,Num eggs weighed,Clutch size,Num chicks,Num chicks ringed,April ring date,Ring day,Num live chicks,Num dead chicks,Num fledglings,Mean chick weight,Num linked pulli records,Num linked adult records,Father,Mother,Identified adults,Chick ids,Dead ringed chick ids,Experiment codes,Num eggs manipulated,Comments,Legacy average egg weight,Legacy max nest state code,Legacy last visit date,Legacy hatch age in days,Legacy april hatch date,Legacy predation,Legacy clutch accuracy,Legacy mean fledge weight,Legacy num ringed dead chicks
20261EX106,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,07-04-2026,7,0,9,1.00,true,0,01-05-2026,03-05-2026,33,15,4.70,4,12,11,0,,,,11,0,,0,1,,bzd1318,3b00497473,,,,0,"FON, hc1 no chicks, very tight sitter, hc2 no chicks, FON, very tight sitter",,,,,,,,,
20261EX107,ex,Grant Maslowski,false,b,6,true,22-05-2026,,,04-04-2026,4,0,9,,true,0,26-04-2026,27-04-2026,27,14,4.30,4,10,5,0,,,,0,0,,0,1,,bzd6016,3b0018b9aa,,,,0,"hc1 no chicks, FON, FON, very tight sitter, hard to count eggs and chicks",,,,,,,,,
20261EX108,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,13-04-2026,13,0,6,1.00,true,0,05-05-2026,05-05-2026,35,13,4.70,4,10,9,9,49,15,9,0,9,10.89,9,3,bpl2228,bzd6063,"3b00493e59, 3b0049be59, bpl2228",,,,0,"FON, probable female, catch to confirm",,,,,,,,,
20261EX109,ex,Grant Maslowski,false,b,6,true,22-05-2026,,,06-04-2026,6,0,9,1.00,true,1,30-04-2026,29-04-2026,29,12,3.60,3,12,2,0,,,,0,0,,0,1,,bzd7744,3b0019037f,,,,0,"FON, when bird flew from nest box it took an egg with it which landed on the ground and broke, FON",,,,,,,,,
20261EX10A,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,17-04-2026,17,0,4,1.00,true,0,09-05-2026,07-05-2026,37,11,4.50,4,10,7,0,,,,3,0,,0,0,,,,,,,0,"bluti inside, FON, FON, hc1 no chicks, FON, FON",,,,,,,,,
20261EX11,ex,Grant Maslowski,false,b,6,true,10-05-2026,,,11-04-2026,11,0,6,1.00,true,0,04-05-2026,04-05-2026,34,13,3.30,3,11,11,0,,,,11,0,,0,0,,,,,,,0,"FON, FON, adult female not ringed",,,,,,,,,
20261EX110,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,08-04-2026,8,0,9,1.00,true,0,02-05-2026,01-05-2026,31,12,3.20,3,12,10,10,45,15,10,0,10,11.13,10,3,bpl2222,bzd4704,"3b00494b14, bpl2222",,,,0,"eggs seem more elongated than normal, FON, FON",,,,,,,,,
20261EX111,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,09-04-2026,9,0,6,1.00,true,0,03-05-2026,02-05-2026,32,12,4.10,4,12,11,0,,,,0,0,,0,0,,,,,,,0,"FON, FON, FON, adult female has no PIT tag",,,,,,,,,
20261EX112,ex,Grant Maslowski,false,,6,true,22-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,1,,ajy6015,3b001909b4,,,,0,"FON, no eggs or chicks",,,,,,,,,
20261EX113,ex,Grant Maslowski,false,b,6,true,22-05-2026,,,08-04-2026,8,0,9,1.00,true,0,01-05-2026,,,,3.40,3,11,,0,,,,0,0,,0,0,,,,,,,0,"eggs are cold, eggs are cold, eggs are cold, eggs are cold",,,,,,,,,
20261EX114,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,12-04-2026,12,0,6,1.00,true,0,06-05-2026,05-05-2026,35,12,3.50,3,12,9,0,,,,0,0,,0,0,,,,,,,0,FON,,,,,,,,,
20261EX115,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,09-04-2026,9,0,6,1.00,true,0,02-05-2026,03-05-2026,33,14,4.60,4,11,10,10,47,15,10,0,10,11.34,10,3,bzd6060,bzd2342,"3b004ca8b5, 3b00485ac4",,,,0,"FON, FON, hc1 no chicks, FON",,,,,,,,,
20261EX116,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,05-04-2026,5,0,9,,true,0,24-04-2026,03-05-2026,33,22,4.00,4,7,2,0,,,,0,0,,0,1,,bzd6069,3b00186f5d,,,,0,"FON, hc1 no chicks, hc2 no chicks",,,,,,,,,
20261EX117,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,10-04-2026,10,0,6,1.00,true,0,02-05-2026,03-05-2026,33,14,5.50,4,10,9,9,47,15,9,0,9,11.60,9,4,bpl2225,bzd6077,"3b00186340, bpl2225",,,,0,"adult bird in nest but not incubating as eggs covered and eggs cold, could be adult male or female, FON, FON, FON",,,,,,,,,
20261EX118,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,12-04-2026,12,0,6,1.00,true,0,08-05-2026,07-05-2026,37,12,3.50,3,14,13,13,51,15,13,0,13,10.52,13,3,bdb5764,bzd2360,"3b00192e11, bdb5764, bzd2360",,,,0,"FON, no ring on adult female, one bird has ring but no tag and other bird has both ring and tag",,,,,,,,,
20261EX119,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,11-04-2026,11,0,6,1.00,true,0,02-05-2026,03-05-2026,33,14,5.00,4,9,4,0,,,,0,0,,0,1,,bzd6055,3b0019dba2,,,,0,"FON, hc1 no chicks, FON",,,,,,,,,
20261EX12,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,08-04-2026,8,0,1,1.00,true,0,02-05-2026,03-05-2026,33,14,3.10,3,12,11,11,47,15,11,0,11,11.03,11,2,bpl2224,bdb5965,"3b00182dcc, bpl2224",,,,0,"FON, hc1 no chicks, FON, FON",,,,,,,,,
20261EX120,ex,Grant Maslowski,true,"g, b",6,true,20-05-2026,true,,13-04-2026,13,0,6,0.50,true,0,04-05-2026,06-05-2026,36,15,3.70,3,9,5,0,,,,0,0,,0,1,ajy6486,,3b00187c5e,,,,0,"possible hornet nest, old hornet nest destroyed but bumblebee nesting inside, bumblebee still in nest, seems to be a mixed brood, FON, unsure if mixed brood as there is only one unusually large egg and this egg was not laid at the begining or at the end for the clutch with blue tits starting the laying and also finishing the laying, this large eggs was weiged at 1.7g but after incubation started so it must have been at least 1.7g when not being incubated, FON, bumblebees inside and could not get a complete count, possible, catch female to confirm. Bees in nest!, bumblees won the war with the blue tit parents with no sign of any chicks, and active bumblebee nest also prevents clearing it out a this time",,,,,,,,,
20261EX121,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,07-04-2026,7,0,9,1.00,true,0,02-05-2026,04-05-2026,34,15,4.50,4,13,12,10,48,15,11,2,8,7.59,11,1,,bpl2227,bpl2227,,"unrrunt, bpl2777",,0,nothing on fp,,,,,,,,,
20261EX122,ex,Grant Maslowski,false,,6,true,22-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261EX123,ex,Grant Maslowski,false,,6,true,22-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261EX124,ex,Grant Maslowski,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,"tree down rehang box, tree down, tree down, nest box off the ground and erected on tree with new bracket, new hornet nest inside and heard buzzing, hornet nest, hornet nest",,,,,,,,,
20261EX125,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,10-04-2026,10,0,6,1.00,true,0,02-05-2026,01-05-2026,31,12,4.20,4,10,9,0,,,,0,0,,0,0,,,,,,,0,"FON, FON, adult female has ring but no PIT tag, FON, adult female has no PIT tag but is ringed",,,,,,,,,
20261EX126,ex,Grant Maslowski,false,b,6,true,22-05-2026,,,06-04-2026,6,0,9,0.83,true,0,29-04-2026,29-04-2026,29,13,3.20,3,11,11,11,43,15,11,0,11,11.02,11,1,,bzd4376,bzd4376,,,,0,"FON, FON, fp on no IDs",,,,,,,,,
20261EX127,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,08-04-2026,8,0,9,1.00,true,0,01-05-2026,02-05-2026,32,14,3.30,3,11,11,11,46,15,11,0,11,10.80,11,1,,bpl2221,bpl2221,,,,0,"hc1 no chicks, FON, FON, FON, adult female is not ringed, fp on no IDs, male was a no show",,,,,,,,,
20261EX12A,ex,Grant Maslowski,false,g,6,true,22-05-2026,,,06-04-2026,6,0,8,1.00,true,0,27-04-2026,27-04-2026,27,13,6.80,4,9,9,9,41,15,9,0,9,17.62,9,3,py93380,tw77286,"01103f9f16, 3b0018b25e",,,,0,"FON, fp",,,,,,,,,
20261EX13,ex,Grant Maslowski,false,b,6,true,22-05-2026,,,06-04-2026,6,0,8,1.00,true,0,28-04-2026,30-04-2026,30,15,4.10,4,10,10,0,,,,0,0,,0,1,bzd2354,,3b004caec2,,,,0,"FON, no pit tag, hc1 no chicks, FON, hc1 no chicks, FON, fp",,,,,,,,,
20261EX13A,ex,Grant Maslowski,false,b,6,true,22-05-2026,,,08-04-2026,8,0,6,1.00,true,0,30-04-2026,30-04-2026,30,12,4.80,4,11,10,10,44,15,10,2,8,11.51,10,1,,bpl2217,bpl2217,,"bpl2534, bpl2533",,0,"FON, hc2 no chicks, no PIT tag on adult female, FON, adult female has no ring, fp on no IDs",,,,,,,,,
20261EX14,ex,Grant Maslowski,false,b,6,true,22-05-2026,,,28-03-2026,-3,0,5,1.00,true,0,23-04-2026,28-04-2026,28,18,3.90,3,14,9,8,42,15,8,0,8,12.29,8,3,bzd4195,bzd2366,"3b004bc588, bzd4195",,,,0,"FON, hc1 no chicks, FON, fp",,,,,,,,,
20261EX14A,ex,Grant Maslowski,false,,6,true,22-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261EX14B,ex,Grant Maslowski,false,b,6,true,30-05-2026,,,07-04-2026,7,0,8,0.67,true,0,28-04-2026,08-05-2026,38,22,3.30,3,10,7,7,52,15,7,0,7,10.93,7,2,bpl2235,bzd1265,"bpl2235, bzd1265",,,,0,"FON, previously recorded nine eggs but can't see a ninth, FON, hc2 no chicks, FON, FON, fp on no IDs",,,,,,,,,
20261EX15,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,14-04-2026,14,0,4,1.00,true,0,05-05-2026,04-05-2026,34,12,5.10,4,9,8,0,,,,0,0,,0,1,,bzd6062,3b0019464e,,,,0,"FON, FON",,,,,,,,,
20261EX16,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,07-04-2026,7,0,8,1.00,true,0,01-05-2026,02-05-2026,32,14,4.80,4,12,11,0,,,,0,0,,0,1,,bzd6064,3b00190c8f,,,,0,"FON, hc1 no chicks, FON, FON",,,,,,,,,
20261EX17,ex,Grant Maslowski,false,g,6,true,23-05-2026,,,11-04-2026,11,4,6,,,0,,,,,5.30,3,3,,0,,,,0,0,,0,0,,,,,,,0,eggs are cold,,,,,,,,,
20261EX18,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,05-04-2026,5,0,8,1.00,true,0,01-05-2026,04-05-2026,34,16,3.60,3,14,13,0,,,,0,0,,0,0,,,,,,,0,"FON, FON",,,,,,,,,
20261EX18A,ex,Grant Maslowski,false,b,6,true,22-05-2026,,,05-04-2026,5,0,8,1.00,true,0,27-04-2026,27-04-2026,27,13,3.10,3,10,7,7,41,15,7,0,7,9.50,7,1,,bpl2212,bpl2212,,,,0,"FON, hc1 no chicks, FON, surprised to count ten eggs rather than nine that were thought to be incubating last check, FON, fp on no IDs",,,,,,,,,
20261EX19,ex,Grant Maslowski,false,g,6,true,22-05-2026,,,06-04-2026,6,0,8,1.00,true,0,29-04-2026,29-04-2026,29,12,6.90,4,12,12,12,43,15,12,0,12,18.43,12,3,,tw41927,"3b0049401d, tw41927",,,,0,"FON, fp, 2 chicks added from ex42",,,,,,,,,
20261EX19A,ex,Grant Maslowski,false,b,6,true,22-05-2026,,,03-04-2026,3,0,8,,true,0,25-04-2026,25-04-2026,25,13,5.00,4,10,7,0,,,,0,0,,0,1,,bzd5072,3b001a5680,,,,0,FON,,,,,,,,,
20261EX2,ex,Grant Maslowski,false,g,6,true,19-05-2026,,,19-04-2026,19,0,8,,true,0,08-05-2026,08-05-2026,38,13,4.70,3,7,7,0,,,,7,0,,0,3,,ty69937,01103f9baa,,,,0,"FON, no sign of male for catching, tried catching adult male yesterday but both parents were a no show even though all chicks were still alive",,,,,,,,,
20261EX20,ex,Grant Maslowski,false,,6,true,22-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261EX21,ex,Grant Maslowski,false,g,6,true,23-05-2026,,,04-04-2026,4,0,10,,true,0,25-04-2026,25-04-2026,25,13,7.50,4,9,9,9,39,15,9,0,9,18.78,9,2,tw41974,jf62101,"0700ee26bb, tw41974, jf62101",,,,0,"FON, hc1 no chicks, FON, fp, catching",,,,,,,,,
20261EX22,ex,Grant Maslowski,false,b,6,true,23-05-2026,,,05-04-2026,5,0,10,,true,0,27-04-2026,27-04-2026,27,13,4.90,4,10,9,0,,,,0,0,,0,1,,bzd6521,3b0048aceb,,,,0,"FON, hc1 no chicks, FON, FON",,,,,,,,,
20261EX25,ex,Celestine Adelmant,false,b,6,true,04-06-2026,,,11-04-2026,11,0,4,1.00,true,0,04-05-2026,04-05-2026,34,13,3.30,3,11,11,9,48,15,9,0,9,11.33,9,2,bpl2823,bpl2828,"bpl2823, bpl2828",,,,0,"fp, no parents identified, 1st catch attempt, both caught",,,,,,,,,
20261EX26,ex,Celestine Adelmant,false,g,6,true,04-06-2026,,,08-04-2026,8,0,7,0.50,true,0,02-05-2026,07-05-2026,37,18,3.00,3,12,8,8,51,15,8,0,8,19.66,8,1,jf62405,,jf62405,,,,0,"2 large, 2 small eggs - mixed brood?, 8 large 2 small, fon no ring, fp no ID, catch attempt 4, no catch, female not in nest at 4:45, hc1 no chicks, fon, 1st catch attempt, male caught",,,,,,,,,
20261EX27,ex,Celestine Adelmant,false,g,4,false,,,,31-03-2026,0,3,5,-0.29,true,0,21-04-2026,29-04-2026,29,21,3.10,3,9,8,0,,,,0,0,,0,1,,,ajy5483,,,,0,"b?, fon ringed and tagged, hc1 no chicks bt fon, fon, fp no ids. 3 eggs just under chicks",,,,,,,,,
20261EX28,ex,Celestine Adelmant,false,b,6,true,28-05-2026,,,08-04-2026,8,0,7,1.00,true,0,03-05-2026,03-05-2026,33,13,3.40,3,13,12,12,47,15,12,0,12,12.45,12,3,bzd5841,,"ajy5661, 3b004c614f, 3b004bc6e7",,,,0,"fon ring VY? 5615, hc1 no chicks, fon, female identified, fp, both parents identified with confirmed sex",,,,,,,,,
20261EX29,ex,Celestine Adelmant,false,b,6,true,28-05-2026,,,05-04-2026,5,0,7,1.00,true,0,02-05-2026,02-05-2026,32,13,3.30,3,15,13,0,,,,5,0,,0,0,,,,,,,0,"b seen going into nest, hc1 no chicks, hc2 no chicks, female dead on nest",,,,,,,,,
20261EX29A,ex,Grant Maslowski,false,g,6,true,23-05-2026,,,08-04-2026,8,0,10,1.00,true,0,28-04-2026,30-04-2026,30,15,5.50,3,8,8,8,44,15,8,0,7,18.44,8,4,py94220,jf63303,"01103f9f48, jf63303, py94220",,jf63303,,0,"FON, hc1 no chicks, FON, male",,,,,,,,,
20261EX3,ex,Grant Maslowski,false,g,6,true,22-05-2026,,,06-04-2026,6,0,8,1.00,true,0,27-04-2026,27-04-2026,27,13,6.50,4,9,9,9,41,15,9,0,9,17.94,9,3,py94635,py94521,"3b0018a86b, 3b004932f0, py94521",,,,0,"hc1 no chicks, fp",,,,,,,,,
20261EX30,ex,Grant Maslowski,false,,6,true,23-05-2026,,,08-04-2026,8,9,10,,,0,,,,,,,2,,0,,,,0,0,,0,0,,,,,,,0,eggs are cold,,,,,,,,,
20261EX31,ex,Grant Maslowski,false,,6,true,23-05-2026,,,22-04-2026,22,4,4,,,1,,,,,,,1,,0,,,,0,0,,0,0,,,,,,,0,"thermologger broken at screw, seems like egg was already broken",,,,,,,,,
20261EX31A,ex,Grant Maslowski,false,b,6,true,23-05-2026,,,03-04-2026,3,0,10,,true,0,25-04-2026,25-04-2026,25,13,4.40,4,10,10,10,39,15,10,0,10,10.64,10,3,bzd2350,bva5863,"3b00197783, 3b004b433d, bzd2350",,,,0,"FON, hc1 no chicks, fp",,,,,,,,,
20261EX32,ex,Grant Maslowski,false,,6,true,23-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261EX33,ex,Grant Maslowski,false,b,6,true,23-05-2026,,,03-04-2026,3,0,10,,true,0,26-04-2026,26-04-2026,26,13,4.90,4,11,9,9,40,15,9,0,9,11.47,9,2,bpl2204,bpl2205,"bpl2204, bpl2205",,,,0,"hc1 no chicks, FON, no PIT tag on adult female, FON, fp on no IDs",,,,,,,,,
20261EX34,ex,Grant Maslowski,false,g,6,true,23-05-2026,,,06-04-2026,6,0,8,1.00,true,0,30-04-2026,02-05-2026,32,15,7.20,4,12,12,12,46,15,12,0,12,17.61,12,3,jf62104,pt99123,"01103fb370, jf62104",,,,0,"FON, FON, FON",,,,,,,,,
20261EX34A,ex,Grant Maslowski,false,b,6,true,22-05-2026,,,06-04-2026,6,0,8,1.00,true,0,29-04-2026,30-04-2026,30,14,4.70,4,11,11,0,,,,0,0,,0,0,,,,,,,0,"FON, FON, FON",,,,,,,,,
20261EX35,ex,Grant Maslowski,false,c,6,true,23-05-2026,,,09-04-2026,9,0,10,0.83,true,0,30-04-2026,02-05-2026,32,15,4.10,4,9,8,7,46,15,7,0,7,9.74,7,1,,bpl2220,bpl2220,,,,0,"hc1 no chicks, FON, FON, fp on no IDs, FON",,,,,,,,,
20261EX35A,ex,Grant Maslowski,false,b,6,true,26-04-2026,,,02-04-2026,2,0,8,,true,0,26-04-2026,26-04-2026,26,13,5.10,4,12,7,0,,,,7,0,,0,0,,,,,,,0,FON,,,,,,,,,
20261EX36,ex,Grant Maslowski,false,b,6,true,22-05-2026,,,06-04-2026,6,0,8,1.00,true,0,28-04-2026,29-04-2026,29,14,4.40,4,10,7,0,,,,0,0,,0,0,,,,,,,0,"hc1 no chicks, FON, FON",,,,,,,,,
20261EX37,ex,Grant Maslowski,false,g,6,true,03-05-2026,,,06-04-2026,6,0,8,1.00,true,0,28-04-2026,29-04-2026,29,14,6.30,4,10,2,0,,,,1,0,,0,0,,,,,,,0,"hc1 no chicks, FON, FON, looks like ""natural"" failure",,,,,,,,,
20261EX38,ex,Grant Maslowski,false,,6,true,22-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261EX38A,ex,Grant Maslowski,false,g,6,true,16-06-2026,,,10-05-2026,40,7,12,,true,0,28-05-2026,26-05-2026,56,11,,,6,6,6,70,15,6,0,6,17.32,6,3,pl91278,py94370,"01103fd4a3, 01103f9af0",,,,0,"FON, FON, hc2 no chicks, FON, hc3 no chicks, FON, FON",,,,,,,,,
20261EX39,ex,Grant Maslowski,false,g,6,true,30-05-2026,,,11-04-2026,11,2,6,,true,0,28-04-2026,04-05-2026,34,19,7.30,4,5,4,4,48,15,4,0,4,19.05,4,6,pf72734,beb1108,"3b0018cb99, 01103fad2c",,,,0,"FON, hc1 no chicks, FON, hc2 no chicks, eggs warmish but not like an adult had just left the nest, hc3 no chicks, FON, FON",,,,,,,,,
20261EX39A,ex,Grant Maslowski,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261EX39B,ex,Grant Maslowski,false,g,6,true,30-05-2026,,,11-04-2026,11,0,6,1.00,true,0,03-05-2026,05-05-2026,35,15,7.10,4,10,10,10,49,15,10,0,10,18.50,10,3,py93665,py93666,"01103fce3c, 01103f94be, py93665",,,,0,"FON, FON",,,,,,,,,
20261EX39C,ex,Grant Maslowski,false,b,6,true,23-05-2026,,,07-04-2026,7,0,10,1.00,true,0,30-04-2026,02-05-2026,32,15,3.50,3,11,11,0,,,,0,0,,0,0,,,,,,,0,"FON, hc1 no chicks, hc2 no chicks, FON",,,,,,,,,
20261EX4,ex,Grant Maslowski,false,b,6,true,28-05-2026,,,09-04-2026,9,2,6,0.00,true,0,01-05-2026,07-05-2026,37,18,4.90,4,11,10,10,51,15,10,0,10,11.45,10,3,bdb5876,bdb5993,"3b00187739, bdb5876",,,,0,"FON, but not incubating, FON, hc1 no chicks, FON, FON, needs fixing (broken wire staple for faceplate attachment)",,,,,,,,,
20261EX40,ex,Grant Maslowski,false,b,6,true,23-05-2026,,,07-04-2026,7,0,10,1.00,true,0,02-05-2026,02-05-2026,32,13,3.70,3,13,11,11,46,15,11,0,11,12.10,11,2,ajy5846,bpl2219,"3b0049bcf1, bpl2219",,,,0,hc1 no chicks,,,,,,,,,
20261EX41,ex,Grant Maslowski,false,b,6,true,30-05-2026,,,06-04-2026,6,0,10,1.00,true,0,01-05-2026,04-05-2026,34,16,4.00,4,13,11,11,48,15,11,0,11,10.11,11,4,bpl2226,bzd0693,"3b004c4cc5, bpl2226, bzd0693",,,,0,"FON, hc1 no chicks, hc2 no chicks, FON, FON",,,,,,,,,
20261EX41A,ex,Grant Maslowski,false,b,6,true,30-05-2026,,,14-04-2026,14,5,6,0.00,true,0,05-05-2026,07-05-2026,37,15,4.40,4,9,2,0,,,,0,0,,0,0,,,,,,,0,"FON, adult female no tag",,,,,,,,,
20261EX41B,ex,Grant Maslowski,false,b,6,true,30-05-2026,,,15-04-2026,15,0,6,1.00,true,0,07-05-2026,08-05-2026,38,14,4.30,4,10,10,0,,,,0,0,,0,0,,,,,,,0,"FON, hc1 no chicks, FON, adult female not ringed, adult female no tag",,,,,,,,,
20261EX41C,ex,Grant Maslowski,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261EX41D,ex,Grant Maslowski,false,g,6,true,23-05-2026,,,07-04-2026,7,0,10,,true,0,28-04-2026,29-04-2026,29,14,4.90,3,9,9,9,43,15,9,0,9,18.40,9,5,py92863,py90188,"01103f9c31, 01103fa811",,,,0,"FON, hc1 no chicks, FON, fp",,,,,,,,,
